#K-Path(1/A) Energy-Level(eV)
   0.51633    -33.351638
   0.55605    -33.362795
   0.59577    -33.373974
   0.63549    -33.384835
   0.67520    -33.394729
   0.71492    -33.402314
   0.75464    -33.405337
   0.75464    -33.405337
   0.79436    -33.403643
   0.83408    -33.399377
   0.87379    -33.394061
   0.91351    -33.388704
   0.95323    -33.383804
   0.99295    -33.379566
   1.03267    -33.376060
   1.07238    -33.373272
   1.11210    -33.371148
   1.15182    -33.369611
   1.19154    -33.368567
   1.23126    -33.367915
   1.27097    -33.367560
   1.31069    -33.367403
   1.35041    -33.367354
   1.39013    -33.367337
   1.42985    -33.367286
   1.46957    -33.367157
   1.50928    -33.367006
   1.50928    -33.367006
   1.54900    -33.367180
   1.58872    -33.367338
   1.62844    -33.367414
   1.66815    -33.367452
   1.70787    -33.367517
   1.74759    -33.367687
   1.78731    -33.368051
   1.82703    -33.368709
   1.86674    -33.369757
   1.90646    -33.371295
   1.94618    -33.373420
   1.98590    -33.376208
   2.02562    -33.379715
   2.06533    -33.383953
   2.10505    -33.388856
   2.14477    -33.394216
   2.18449    -33.399540
   2.22421    -33.403820
   2.26392    -33.405539
   2.26392    -33.405539
   2.30364    -33.402494
   2.34336    -33.394881
   2.38308    -33.384958
   2.42280    -33.374068
   2.46251    -33.362861
   2.50223    -33.351681
   2.54195    -33.340721
   2.58167    -33.330110
   2.62139    -33.319967
   2.66110    -33.310384
   2.70082    -33.301443
   2.74054    -33.293231
   2.78026    -33.285812
   2.81998    -33.279264
   2.85969    -33.273636
   2.89941    -33.268982
   2.93913    -33.265344
   2.97885    -33.262762
   3.01857    -33.261260
 
# Band-Index:    8
   3.01857    -33.261253
   2.97885    -33.260846
   2.93913    -33.261543
   2.89941    -33.263347
   2.85969    -33.266243
   2.81998    -33.270208
   2.78026    -33.275202
   2.74054    -33.281177
   2.70082    -33.288050
   2.66110    -33.295734
   2.62139    -33.304099
   2.58167    -33.312991
   2.54195    -33.322216
   2.50223    -33.331513
   2.46251    -33.340584
   2.42280    -33.349054
   2.38308    -33.356467
   2.34336    -33.362319
   2.30364    -33.366097
   2.26392    -33.367414
   2.26392    -33.367414
   2.22421    -33.367103
   2.18449    -33.366235
   2.14477    -33.364981
   2.10505    -33.363573
   2.06533    -33.362223
   2.02562    -33.361091
   1.98590    -33.360284
   1.94618    -33.359844
   1.90646    -33.359773
   1.86674    -33.360040
   1.82703    -33.360587
   1.78731    -33.361343
   1.74759    -33.362235
   1.70787    -33.363187
   1.66815    -33.364127
   1.62844    -33.364998
   1.58872    -33.365751
   1.54900    -33.366349
   1.50928    -33.366667
   1.50928    -33.366667
   1.46957    -33.366383
   1.42985    -33.365825
   1.39013    -33.365107
   1.35041    -33.364267
   1.31069    -33.363353
   1.27097    -33.362422
   1.23126    -33.361547
   1.19154    -33.360803
   1.15182    -33.360266
   1.11210    -33.360005
   1.07238    -33.360080
   1.03267    -33.360521
   0.99295    -33.361327
   0.95323    -33.362455
   0.91351    -33.363801
   0.87379    -33.365202
   0.83408    -33.366447
   0.79436    -33.367305
   0.75464    -33.367603
   0.75464    -33.367603
   0.71492    -33.366287
   0.67520    -33.362499
   0.63549    -33.356628
   0.59577    -33.349192
   0.55605    -33.340697
   0.51633    -33.331603
   0.47662    -33.322284
   0.43690    -33.313042
   0.39718    -33.304137
   0.35746    -33.295762
   0.31774    -33.288071
   0.27803    -33.281192
   0.23831    -33.275213
   0.19859    -33.270216
   0.15887    -33.266249
   0.11915    -33.263352
   0.07944    -33.261547
   0.03972    -33.260849
   0.00000    -33.261253
 
# Band-Index:    9
   0.00000    -31.764126
   0.03972    -31.763998
   0.07944    -31.762960
   0.11915    -31.760793
   0.15887    -31.757489
   0.19859    -31.753058
   0.23831    -31.747518
   0.27803    -31.740910
   0.31774    -31.733267
   0.35746    -31.724655
   0.39718    -31.715147
   0.43690    -31.704841
   0.47662    -31.693857
   0.51633    -31.682357
   0.55605    -31.670557
   0.59577    -31.658777
   0.63549    -31.647505
   0.67520    -31.637602
   0.71492    -31.630454
   0.75464    -31.627783
